Id,cap.shape,cap.color,stalk.color.above.ring,stalk.color.below.ring,bruises,population
7352,f,w,w,w,False,s
616,f,e,w,e,True,c
5909,b,w,w,w,False,n
5322,f,e,p,w,False,v
7061,b,w,w,w,True,s
2540,k,n,w,p,False,v
5134,x,g,w,w,False,a
841,f,e,g,g,True,v
212,f,r,w,w,False,y
4647,f,y,n,b,False,y
178,f,n,w,w,False,s
7835,f,e,g,g,True,y
7609,x,w,w,w,False,v
7275,f,w,w,w,False,s
1223,x,w,w,w,False,v
3955,x,w,w,w,False,a
7981,k,e,p,p,False,v
7403,k,n,w,p,False,v
4381,k,e,w,w,False,v
2730,f,e,g,w,True,v
4478,x,g,w,w,False,a
4946,b,y,w,w,True,n
838,x,y,w,w,True,s
2896,x,n,w,g,True,y
6047,x,n,o,o,False,c
491,f,n,w,w,False,v
3342,x,n,w,w,False,a
4033,k,p,w,e,True,c
1250,x,w,w,w,True,v
3231,f,g,w,w,False,s
602,f,e,g,g,True,y
4202,x,y,p,n,False,v
7765,b,y,w,w,True,s
3896,f,y,p,n,False,v
7517,f,g,b,n,False,v
6948,f,e,w,w,True,y
3132,f,e,p,w,False,v
5003,f,y,w,w,True,y
7717,f,n,w,w,False,v
151,f,y,n,n,False,v
261,x,n,p,w,False,v
2245,x,n,e,w,True,c
1337,k,n,w,p,False,v
2863,x,y,w,w,True,s
2776,x,n,w,w,True,y
603,x,n,w,w,False,s
82,b,w,w,w,True,n
4327,x,w,w,w,False,s
7868,x,w,w,w,True,s
2749,b,y,w,w,True,n
1546,x,w,w,w,False,a
2286,f,n,p,p,True,v
2389,x,w,w,w,True,s
7317,f,g,n,b,False,v
4207,f,y,w,w,True,s
3944,f,n,w,w,True,y
991,x,n,p,w,False,v
4833,f,g,n,p,False,v
5421,f,e,p,w,True,v
1794,f,e,w,p,False,v
4252,f,n,o,o,False,v
5266,f,e,w,p,True,v
7944,f,y,w,w,True,s
853,x,w,w,w,False,s
95,x,g,n,b,False,y
3836,x,n,w,w,True,c
3375,k,n,o,o,False,v
2506,x,w,w,w,False,n
3349,x,p,w,w,False,v
8061,f,n,p,p,False,v
7364,x,g,p,n,False,v
3947,x,g,w,w,False,a
4158,f,g,g,w,True,y
1215,x,e,p,w,False,v
7714,x,e,w,p,False,v
2101,x,p,w,w,False,s
7328,f,y,b,n,False,y
3276,f,n,w,p,True,y
3657,x,g,p,w,True,y
5914,x,g,p,n,False,v
2802,x,e,w,p,True,y
6467,x,e,p,w,True,y
6179,f,e,p,p,True,y
7589,f,e,p,p,False,v
6077,f,g,p,p,False,y
5254,f,n,w,p,True,y
650,f,g,p,n,False,v
6016,f,b,w,w,True,s
6229,x,n,w,w,False,v
1312,x,e,p,p,True,y
3285,x,e,p,p,False,v
1718,x,y,n,n,False,v
1273,x,g,w,w,False,a
4052,k,w,w,w,False,s
8038,x,y,w,w,True,s
8069,f,e,p,p,False,v
3146,k,n,p,w,False,v
7133,f,g,g,g,True,v
3915,f,n,g,p,True,y
3753,x,y,w,w,True,y
759,x,y,w,w,True,s
2380,f,w,w,w,True,s
2986,x,n,w,w,True,v
3520,x,g,w,g,True,v
5008,k,n,w,p,False,v
7028,x,g,w,w,False,n
828,f,n,w,w,False,a
2426,f,n,w,p,False,v
658,f,e,w,w,True,y
3625,x,b,w,w,True,v
6908,x,n,w,w,True,y
2746,f,g,b,b,False,y
7341,f,n,w,w,True,s
3586,x,g,n,b,False,y
209,x,e,w,w,False,v
912,f,e,w,w,True,y
869,f,g,w,w,True,v
635,f,g,b,p,False,y
3808,f,e,g,w,True,v
2233,x,y,n,b,False,y
1635,f,g,w,w,True,y
969,x,e,w,w,True,y
6981,f,b,e,w,True,c
4689,x,w,w,w,False,a
362,f,g,w,w,False,a
4559,x,g,w,w,False,v
7244,k,n,p,p,False,v
3463,x,e,w,w,True,c
5798,x,w,w,w,False,s
5717,f,b,w,w,True,v
4603,f,g,p,b,False,v
2544,f,g,b,b,False,y
6036,f,n,o,o,False,c
6470,f,w,w,w,False,s
1756,x,w,w,w,True,s
5256,f,w,w,w,True,v
6391,f,e,p,w,False,v
286,f,n,p,w,True,v
331,x,g,p,g,True,v
2965,x,w,w,w,False,a
7162,f,g,w,w,False,s
4314,f,n,p,p,False,v
2669,x,e,p,p,True,y
5210,k,n,p,w,False,v
7481,x,w,w,w,True,s
5390,f,n,w,w,False,v
6988,f,e,w,e,True,c
1770,x,g,n,b,False,v
751,b,w,w,w,False,n
2443,x,n,w,g,True,v
7954,x,w,w,w,False,s
817,x,w,w,w,False,a
7946,f,n,o,o,False,c
2069,x,w,w,w,False,s
5344,x,w,w,w,False,s
5711,x,g,p,g,True,v
4951,x,n,w,p,False,v
8045,x,g,n,n,False,v
6288,x,g,b,n,False,y
2917,f,g,w,w,False,s
273,b,g,w,w,False,s
2312,x,g,p,g,True,v
6777,k,e,w,w,False,v
3069,f,g,b,n,False,y
67,f,e,w,w,False,v
2505,k,b,w,e,True,c
2941,x,g,p,b,False,v
7182,x,w,w,w,False,a
3620,x,g,w,w,False,s
4018,f,y,w,w,True,v
5079,f,n,w,w,True,v
4188,x,n,w,w,False,v
6848,x,n,w,w,True,y
5921,k,n,w,w,False,v
214,f,y,n,b,False,v
1149,f,r,w,w,False,v
1892,b,w,w,w,True,n
7215,k,n,o,o,False,c
7056,b,y,w,w,True,s
6712,f,g,p,n,False,v
2164,x,n,p,p,True,v
7631,f,g,w,w,False,s
1849,x,e,w,w,True,v
1755,x,g,w,w,True,v
5873,x,n,w,w,False,v
2014,f,n,p,p,False,v
1559,f,y,b,n,False,v
1601,x,w,w,w,True,s
4765,x,g,w,w,True,y
1048,f,n,w,w,False,v
5674,b,y,w,w,True,n
8033,f,g,w,w,True,s
1462,f,g,p,b,False,v
4190,f,w,w,w,True,s
1889,x,y,n,p,False,v
5736,k,n,p,w,False,v
5942,f,g,g,g,True,y
2032,x,g,w,w,True,v
4851,b,y,w,w,True,n
4820,x,n,p,w,True,v
5762,x,n,w,p,False,v
6506,x,e,p,p,False,v
1917,x,p,w,e,True,c
46,f,n,w,w,False,a
2248,f,y,b,p,False,v
4871,k,n,p,w,False,v
2086,f,n,p,p,True,v
5577,f,p,w,w,True,v
52,x,n,p,w,True,y
3259,x,y,n,b,False,v
1472,f,g,b,n,False,y
1482,k,n,p,p,False,v
3626,k,e,w,p,False,v
1365,k,w,w,w,False,n
87,x,g,g,g,True,v
7649,b,w,w,w,True,n
1887,f,n,p,p,False,v
2340,x,g,p,b,False,v
4058,x,y,p,n,False,y
6321,b,y,w,w,True,s
3141,f,g,b,b,False,v
6929,f,e,p,w,False,v
6332,f,w,w,w,True,s
1579,x,n,p,g,True,y
6427,f,g,w,w,False,s
3081,x,n,w,w,True,s
2177,x,g,w,w,False,s
7847,x,y,b,n,False,y
3800,x,g,p,g,True,v
774,x,w,w,w,True,v
4863,x,n,g,g,True,v
5298,f,g,p,n,False,v
2748,x,y,w,w,True,s
6871,f,p,e,e,True,c
5138,x,w,w,w,False,s
7991,f,e,p,p,False,v
3841,k,e,w,w,False,v
1443,f,g,g,g,True,y
793,k,e,w,p,False,v
8092,f,y,n,b,False,y
6113,f,n,w,w,False,a
320,f,w,w,w,False,a
4969,x,w,w,w,False,s
732,x,n,w,w,True,v
4903,f,n,p,w,False,v
3814,x,e,w,p,False,v
6658,x,e,p,w,False,v
2814,x,w,w,w,True,s
5029,x,e,w,w,True,c
1437,f,p,w,w,True,v
7516,f,g,n,n,False,v
7587,x,g,p,b,False,v
1348,f,n,w,w,True,s
5142,c,y,y,y,False,c
3552,x,n,g,g,True,y
5734,x,g,w,w,True,s
3376,f,g,w,w,True,v
7586,b,w,w,w,True,n
5520,f,g,w,w,True,y
7337,f,n,p,w,False,v
2834,f,n,w,p,True,v
7746,x,y,n,p,False,y
1178,k,e,p,w,False,v
6542,x,g,w,w,False,n
3898,k,e,p,p,False,v
7255,f,g,p,p,True,y
3805,f,n,w,w,True,s
2299,x,g,p,p,True,v
7347,b,w,w,w,True,n
3741,f,e,w,w,False,v
447,x,e,w,p,True,y
6891,x,g,g,w,True,v
5206,k,n,o,o,False,c
725,x,g,w,w,False,a
682,f,n,g,w,True,v
6286,b,w,w,w,True,s
4146,f,g,b,n,False,y
760,f,n,p,p,False,v
2428,k,w,w,w,False,n
2331,k,e,w,w,False,v
3457,k,n,p,w,False,v
7007,k,n,o,o,False,c
4159,f,g,w,w,True,s
5811,x,n,p,p,False,v
6299,f,g,w,p,True,y
1876,x,n,w,w,False,v
4516,x,n,c,c,False,c
7705,f,n,w,w,False,y
5268,f,w,w,w,True,v
752,f,n,w,w,False,v
1992,k,e,p,w,False,v
5036,k,n,w,w,False,v
7234,f,g,b,b,False,v
2465,b,w,w,w,True,s
5058,x,n,p,p,True,v
5964,f,g,w,w,True,y
1696,f,n,p,p,False,v
7373,f,w,w,w,False,a
5868,x,y,p,b,False,v
1703,b,y,w,w,True,s
5387,x,e,p,p,True,v
7719,f,n,w,w,True,s
7288,f,w,w,w,True,v
6099,x,e,w,p,False,v
7468,x,n,p,w,True,y
1428,f,n,w,w,False,a
2395,f,e,w,w,False,v
1376,f,n,w,p,False,v
6592,f,g,p,g,True,y
1855,k,n,p,p,False,v
7024,f,g,n,n,False,y
5436,k,e,p,w,False,v
6402,f,g,w,w,False,s
7545,f,y,w,w,True,y
4347,f,n,p,g,True,y
7471,x,g,w,w,False,s
6040,f,y,n,b,False,v
3366,k,e,w,p,False,v
982,f,w,w,w,True,s
3553,x,g,w,w,False,s
6591,f,e,p,p,True,v
5739,x,y,n,b,False,y
5391,x,g,w,w,False,s
5271,x,e,g,p,True,y
6623,b,w,w,w,True,n
5843,f,y,n,p,False,v
6837,f,g,w,w,True,s
1963,x,g,g,p,True,y
6622,x,g,w,p,True,y
4504,f,y,w,w,True,v
1467,x,g,p,p,False,y
2005,f,g,p,n,False,y
5054,f,n,p,p,True,y
325,f,g,p,n,False,y
975,f,e,g,p,True,y
2111,x,n,g,p,True,v
7543,x,g,w,w,True,v
7380,k,e,w,w,False,v
5565,f,g,p,p,False,v
3454,f,g,w,g,True,y
2361,f,n,w,w,False,v
3328,f,g,w,w,True,s
7128,x,w,w,w,True,n
4560,f,y,w,w,True,s
2598,x,n,w,w,True,v
4953,x,y,n,p,False,y
7140,k,n,w,w,False,v
2745,f,e,p,p,False,v
274,f,g,b,n,False,y
6659,f,y,w,w,True,v
3863,f,g,p,p,True,y
7235,f,e,w,p,True,y
2555,f,g,g,g,True,y
4090,f,g,w,w,False,s
1322,k,e,p,p,False,v
2744,x,n,p,p,True,y
4742,x,w,w,w,True,n
7459,x,e,p,w,False,v
3709,x,n,p,w,False,v
4968,x,p,w,w,False,v
2264,x,g,w,w,False,v
6647,x,n,w,p,False,v
577,x,n,w,w,True,s
6875,b,y,w,w,True,n
1493,x,g,p,w,True,v
22,f,n,w,w,True,v
7424,k,n,w,n,False,v
2187,f,y,n,n,False,y
3685,b,w,w,w,False,s
4144,f,e,w,p,False,v
7699,k,n,p,w,False,v
241,b,w,w,w,True,n
4605,f,e,w,p,False,v
4817,f,y,w,y,False,v
6826,f,y,n,p,False,y
2985,x,g,p,p,False,y
3668,k,n,p,w,False,v
3332,x,g,p,g,True,v
4331,x,g,w,w,False,y
3739,f,g,n,p,False,y
3675,f,n,w,w,True,v
7768,f,g,w,w,True,v
3629,f,w,w,w,False,s
3346,x,n,p,p,True,y
1487,x,n,o,o,False,c
210,x,n,w,w,True,v
7301,x,n,w,p,True,y
5441,x,n,w,w,True,v
1609,f,e,p,g,True,y
3127,k,g,w,w,False,s
5145,f,e,w,w,False,v
4524,x,y,b,n,False,y
6359,f,g,w,w,True,y
1860,x,e,w,p,False,v
6845,x,n,p,w,True,v
5545,x,w,w,w,True,s
5470,k,n,w,p,False,v
3822,x,n,w,p,False,v
6468,x,g,n,b,False,y
3061,x,e,p,p,False,v
5355,x,e,w,w,False,v
4210,k,n,w,p,False,v
3398,x,b,w,w,True,s
6886,x,n,w,w,False,s
4430,f,n,g,w,True,y
5075,f,e,p,w,True,v
5404,x,n,g,g,True,y
247,f,p,w,w,True,v
1036,f,y,n,n,False,y
6696,b,w,w,w,True,s
5228,x,e,w,g,True,y
7858,x,e,g,g,True,y
5080,x,n,w,w,False,v
5015,x,g,g,w,True,y
4931,f,p,w,w,True,v
404,x,y,b,p,False,v
5810,x,y,w,w,True,v
122,x,g,w,w,False,a
2840,f,c,c,c,False,c
1164,f,y,w,w,True,y
1007,x,w,w,w,True,v
7564,f,y,n,n,False,v
1202,f,e,w,p,False,v
7998,x,w,w,w,True,s
2958,x,n,g,p,True,y
3641,f,g,p,n,False,v
7519,k,n,o,o,False,v
3200,x,e,w,p,False,v
7551,x,y,w,w,True,n
5156,x,y,p,n,False,v
7112,x,y,p,n,False,y
4842,x,w,w,w,True,v
2322,x,e,g,w,True,y
5152,x,w,w,w,False,v
1135,f,w,w,w,True,v
2707,f,n,p,w,False,v
2899,x,g,w,w,False,s
7099,x,g,g,p,True,v
2170,x,g,w,w,False,v
1395,x,n,p,p,True,v
3995,b,g,w,w,False,s
4286,f,w,w,w,True,v
6568,f,g,p,p,True,v
4166,x,e,g,p,True,v
2956,b,w,w,w,True,n
7902,x,w,w,w,False,a
7812,k,e,w,p,False,v
561,x,n,w,w,True,s
1605,x,y,p,b,False,v
6940,x,g,w,w,True,y
4994,f,n,p,w,False,v
6643,b,w,w,w,False,n
6921,f,n,p,p,True,v
6078,f,e,p,p,False,v
7355,f,e,g,p,True,v
3570,f,g,p,w,True,y
6084,b,n,o,o,False,v
646,x,e,w,w,False,v
26,x,g,n,b,False,y
6820,x,y,w,w,True,v
5633,x,e,w,p,False,v
6722,f,g,w,w,False,s
604,b,w,w,w,False,n
5880,k,g,w,w,False,n
8046,f,e,w,w,False,v
4127,x,e,p,p,False,v
4970,b,p,w,w,True,v
7655,x,w,w,w,True,s
5338,f,g,n,n,False,v
5655,x,g,p,w,True,v
4122,x,w,w,w,False,a
3351,f,n,w,w,False,a
6413,x,w,w,w,True,s
2690,x,n,p,p,False,v
6116,f,n,w,p,False,v
1162,x,y,b,n,False,v
2040,x,e,w,p,False,v
6853,f,w,w,w,True,v
949,k,c,c,c,False,c
2076,x,w,w,w,False,s
1863,k,e,p,p,False,v
7792,f,y,p,b,False,y
7553,f,e,p,g,True,y
7676,x,n,w,w,False,y
6469,f,n,p,w,False,v
3178,x,p,w,w,False,v
3850,x,n,w,w,False,s
4784,s,n,w,w,False,y
1213,b,w,w,w,False,n
3113,x,n,p,p,False,v
3858,b,y,w,w,True,n
7852,f,n,w,w,False,a
6721,f,n,w,w,True,v
3491,f,n,p,w,True,y
6025,f,g,p,p,False,y
4952,f,e,g,g,True,y
1381,x,g,b,b,False,v
4372,k,g,w,w,False,n
6841,k,g,w,w,False,s
894,k,n,w,p,False,v
6259,f,y,n,b,False,v
166,x,w,w,w,False,s
1925,b,g,w,w,False,n
4106,k,e,p,w,False,v
2549,x,n,p,p,False,v
803,f,b,w,w,True,v
4233,f,g,b,n,False,y
571,f,n,w,w,False,v
3040,f,e,w,w,False,v
4967,f,e,g,p,True,y
2560,f,e,p,p,False,v
3287,x,w,w,w,False,a
6671,f,n,w,w,False,v
2775,f,n,o,o,False,c
2271,b,g,w,w,False,n
5096,x,e,p,g,True,v
676,f,g,g,p,True,y
5597,f,w,w,w,True,v
6475,f,n,p,g,True,y
3891,k,g,w,w,False,s
7171,f,n,w,w,False,v
4184,x,p,w,w,False,v
6749,x,e,p,w,False,v
7926,x,y,p,p,False,y
5405,x,n,w,w,True,s
7964,x,e,w,w,False,v
6923,b,g,w,w,False,s
1318,x,w,w,w,True,s
5040,f,e,p,p,True,y
1901,f,n,p,g,True,v
1866,f,e,p,p,False,v
3094,f,e,p,p,False,v
6805,k,n,w,w,False,v
4007,k,e,p,p,False,v
2874,x,g,w,p,True,y
5818,x,w,w,w,False,a
5143,f,n,w,w,False,v
335,x,y,n,b,False,y
4538,x,w,w,w,True,s
1973,x,g,w,w,True,s
466,k,n,w,p,False,v
6783,f,e,p,w,True,v
953,x,w,w,w,True,s
4080,k,n,o,o,False,v
4175,x,w,w,w,True,s
6950,x,n,g,w,True,v
7713,x,b,w,w,True,s
4996,x,y,b,b,False,y
2253,x,g,n,b,False,v
3442,x,w,w,w,True,s
7997,f,n,p,p,False,v
6538,f,g,w,w,False,a
2241,f,n,w,p,True,y
5622,f,g,n,n,False,v
3652,f,e,p,w,False,v
1646,x,e,w,p,True,y
8058,x,e,g,g,True,v
5287,x,g,g,w,True,y
3642,b,w,w,w,False,n
23,x,g,p,n,False,v
7612,x,g,p,p,True,y
2161,f,g,b,n,False,v
5705,x,e,w,g,True,v
3250,x,g,w,p,True,v
7416,x,g,w,w,False,a
3490,f,g,w,g,True,v
5752,x,w,w,w,True,s
1692,x,g,w,w,False,n
1531,x,n,w,p,False,v
849,x,g,w,w,False,s
2595,f,c,w,n,False,v
683,x,g,b,b,False,y
2683,x,e,w,w,False,v
7581,k,g,w,w,False,s
4071,f,w,w,w,False,s
3244,f,e,g,g,True,v
5190,k,n,o,o,False,c
3159,f,e,p,p,False,v
8018,x,n,w,p,False,v
5074,k,p,e,e,True,c
1296,x,g,p,p,False,y
6382,x,g,n,n,False,v
4675,f,w,w,w,False,s
4846,x,g,p,n,False,v
3748,x,e,w,w,False,v
7386,x,n,w,w,True,v
1263,f,w,w,w,False,s
2304,f,e,p,w,False,v
7876,x,g,w,w,False,s
7867,k,n,w,w,False,v
6071,f,e,p,g,True,v
4584,f,b,w,w,True,v
5772,x,w,w,w,True,v
4263,f,g,w,w,False,a
4781,x,g,p,b,False,v
6829,k,e,w,p,False,v
5533,x,g,w,w,False,a
7927,x,g,w,g,True,v
5989,f,w,w,w,True,s
3206,f,g,g,p,True,y
4780,x,u,w,w,False,y
2620,x,y,w,w,True,n
5137,x,g,w,w,False,s
215,b,w,w,w,True,v
5886,x,g,w,w,False,s
6166,k,e,p,p,False,v
8084,f,g,b,b,False,v
5786,f,n,w,p,True,v
5233,f,n,p,w,False,v
3478,f,y,p,p,False,v
21,x,e,p,w,False,v
5417,k,n,o,o,False,v
471,x,y,b,p,False,y
5831,f,n,w,p,False,v
6489,x,g,w,g,True,v
6553,x,g,w,w,True,v
7617,x,w,w,w,True,n
553,f,g,w,g,True,v
7932,x,y,b,b,False,v
2100,b,g,w,w,False,s
6383,f,g,g,g,True,y
644,f,e,p,g,True,y
1625,k,g,w,w,False,n
4830,f,g,w,p,True,v
3744,x,e,p,w,True,v
186,x,g,b,n,False,v
6776,f,n,w,w,False,s
5178,f,e,w,p,True,y
2982,x,e,p,w,True,y
3855,k,e,w,p,False,v
4943,f,e,p,w,False,v
3640,x,e,w,g,True,y
4196,f,e,p,w,True,y
6304,f,y,n,p,False,y
3777,f,n,w,w,True,v
7638,f,n,w,w,False,v
4715,f,y,n,p,False,v
2509,f,y,b,b,False,y
5579,f,w,w,w,False,a
7,x,g,p,p,True,y
2721,f,n,p,p,False,v
3501,f,g,n,p,False,y
4981,k,e,w,w,False,v
3409,f,n,p,w,False,v
1388,x,e,w,w,True,v
1439,f,y,b,n,False,y
6648,k,n,p,w,False,v
2821,x,w,w,w,False,n
2799,x,g,w,w,False,v
6616,f,g,n,b,False,y
1790,b,w,w,w,True,s
6226,f,e,g,g,True,y
7950,x,w,w,w,False,a
2151,f,n,w,p,False,v
4873,x,n,p,w,False,v
4727,f,n,g,g,True,y
6338,f,y,w,w,True,y
3627,f,n,w,p,False,v
2459,k,g,w,w,False,s
2013,f,e,w,p,True,v
5092,s,g,w,w,False,y
4832,x,e,w,p,True,v
2758,x,n,w,w,False,v
3721,f,g,b,n,False,v
562,x,g,w,w,False,s
4554,f,n,w,w,False,v
6057,x,e,g,g,True,v
3884,x,w,w,w,False,v
5214,f,e,w,p,False,v
3436,x,n,w,g,True,y
2462,x,e,p,p,False,v
2473,x,y,n,b,False,y
1301,x,e,p,p,True,y
3965,x,w,w,w,True,s
6544,k,n,w,e,True,c
2247,f,g,w,g,True,y
5706,x,n,p,w,False,v
4955,x,g,w,w,True,s
1934,f,g,w,w,False,a
2053,b,w,w,w,False,s
6328,x,n,w,w,False,s
6070,x,y,p,n,False,y
8059,x,n,p,w,True,v
4815,k,n,w,w,False,v
673,f,b,w,w,True,v
8002,f,y,p,n,False,v
3030,f,w,w,w,True,v
3531,x,e,w,w,False,v
5767,x,w,w,w,True,s
5732,k,n,p,w,False,v
1101,x,g,w,w,False,a
6160,x,g,p,p,False,y
5431,x,n,w,w,True,s
6272,k,n,p,p,False,v
2777,f,n,w,w,True,y
7053,f,e,p,w,False,v
6228,x,y,p,n,False,v
6747,k,w,w,w,False,n
4982,x,y,p,n,False,v
6718,f,n,w,w,False,s
4743,x,e,w,w,True,y
6957,f,g,w,w,True,y
7029,k,n,w,p,False,v
2484,x,n,p,w,False,v
2442,k,e,w,e,True,c
1279,x,e,g,p,True,y
1490,f,e,w,p,True,y
7297,f,g,w,p,True,y
1418,x,n,w,w,True,s
1806,x,w,w,w,False,s
3474,f,y,b,p,False,y
7648,b,w,w,w,True,n
3260,f,b,w,w,True,c
6026,f,n,w,p,False,v
4409,f,n,w,p,False,v
4872,f,g,g,g,True,v
1354,x,p,w,w,False,s
4128,f,g,w,w,False,v
2494,f,g,p,b,False,y
3759,x,n,p,w,True,y
223,x,y,b,b,False,v
7499,x,e,p,p,False,v
189,x,y,b,b,False,y
4319,f,g,b,b,False,y
2851,f,g,w,w,False,a
2011,f,n,w,w,True,v
5085,f,g,w,w,False,a
2867,f,g,p,p,True,y
6975,x,n,w,w,False,a
7414,x,g,w,w,False,a
475,x,e,p,w,False,v
1985,f,g,w,w,False,s
6781,f,n,o,o,False,v
7421,x,g,p,w,True,y
2916,x,g,w,w,False,v
6540,f,e,w,g,True,y
2221,x,g,p,n,False,y
6716,x,b,w,w,True,v
5295,x,g,g,w,True,y
3338,x,y,p,p,False,v
1880,k,n,w,p,False,v
165,x,w,w,w,False,s
934,x,y,b,n,False,y
4806,x,g,n,n,False,v
4043,k,g,w,w,False,n
6575,f,g,n,p,False,y
6422,f,n,w,w,False,a
739,x,p,e,e,True,c
7089,k,e,w,w,False,v
4795,x,n,w,p,False,v
3282,k,e,p,p,False,v
7048,f,y,b,n,False,y
1306,x,y,w,w,True,n
8027,f,n,w,w,False,a
6425,b,y,w,w,True,s
4427,f,e,w,w,False,v
3167,k,w,w,w,False,n
1171,f,n,w,w,False,a
4100,k,n,p,w,False,v
1033,x,g,g,w,True,v
3589,x,e,p,w,False,v
3219,f,g,p,w,True,y
5681,f,w,w,w,True,v
6502,x,b,w,e,True,c
5401,x,e,p,p,False,v
4638,k,n,w,w,False,v
1045,x,g,n,n,False,y
5584,f,y,p,p,False,v
6161,b,y,w,w,True,n
7521,f,n,w,p,False,v
2998,x,g,p,n,False,v
987,f,y,p,p,False,y
478,x,w,w,w,True,s
7493,x,n,w,g,True,y
6914,x,b,w,w,True,s
5731,x,w,w,w,True,n
6050,x,y,n,n,False,v
582,f,g,w,w,False,a
4570,b,w,w,w,True,s
6496,f,n,w,p,True,y
7417,x,e,w,w,True,y
1800,x,b,w,w,True,s
4993,x,g,p,b,False,y
7345,x,g,p,p,False,v
4877,x,g,w,w,False,a
1452,b,y,w,w,True,s
6899,x,g,g,p,True,y
80,f,n,p,w,False,v
3817,f,b,w,w,True,v
4692,x,e,w,p,True,v
3117,f,n,w,g,True,v
3208,x,y,p,b,False,v
8026,k,n,w,p,False,v
5803,f,n,w,w,False,a
854,x,n,w,w,False,s
4577,x,g,p,n,False,y
5929,b,w,w,w,False,s
1709,x,n,w,w,True,y
5517,x,n,n,n,False,y
5220,f,g,n,n,False,v
7266,f,g,b,p,False,v
2030,x,g,b,n,False,y
5665,b,w,w,w,True,n
7866,x,y,p,n,False,v
3610,b,n,o,o,False,v
4115,x,g,w,w,True,s
2913,f,w,w,w,True,s
4547,x,y,n,n,False,v
7738,f,n,w,w,False,a
2330,b,n,o,o,False,c
3311,k,n,o,o,False,c
6174,x,n,o,o,False,v
1961,x,y,b,n,False,y
2007,x,g,g,w,True,v
7138,f,e,g,w,True,v
1366,x,w,w,w,True,s
579,x,g,w,w,False,a
3866,x,y,b,b,False,v
1587,x,g,p,w,True,y
652,f,n,w,w,False,s
7793,f,w,w,w,False,s
1371,f,g,n,p,False,v
1775,x,n,p,w,False,v
6205,x,g,b,b,False,y
6412,x,p,w,w,False,v
2332,x,y,b,n,False,y
2027,x,n,w,w,True,s
6239,x,n,w,w,False,v
5288,x,g,p,p,False,y
6340,x,e,w,w,False,v
1331,x,g,p,p,True,v
7598,f,b,w,w,True,s
7886,x,g,p,b,False,v
8014,x,w,w,w,False,s
3537,x,g,p,p,False,v
5612,k,e,p,p,False,v
6676,k,n,w,w,False,v
1090,f,y,n,b,False,v
6329,b,w,w,w,False,s
4924,x,y,n,n,False,v
3511,k,b,w,w,True,c
4862,x,g,w,w,False,a
6339,x,n,w,p,True,y
361,x,y,b,b,False,v
7346,x,p,w,w,False,v
6959,k,c,w,n,False,v
1261,s,g,w,w,False,v
718,f,n,p,w,True,v
6401,x,g,w,p,True,y
5216,x,g,w,w,False,s
5619,f,g,w,w,False,s
7192,x,e,w,w,False,v
7972,x,e,p,g,True,y
5695,f,w,w,w,False,s
4484,f,n,w,w,True,v
68,x,g,w,w,False,n
1113,f,n,p,w,False,v
1737,f,n,w,w,False,v
97,f,g,n,n,False,v
308,x,n,p,g,True,y
131,x,w,w,w,False,s
5902,x,w,w,w,False,y
5078,x,g,p,n,False,y
5153,x,g,n,n,False,y
380,k,e,p,w,False,v
4686,f,g,g,g,True,y
5291,f,b,e,e,True,c
810,x,y,p,b,False,v
3449,k,n,w,y,False,v
5703,x,g,w,w,False,s
287,f,y,n,b,False,y
5905,f,e,w,w,False,v
7800,f,g,n,b,False,v
4944,k,w,w,w,False,n
1039,x,g,w,w,True,s
4449,x,g,w,w,False,n
5426,x,e,p,p,False,v
1221,f,g,g,g,True,v
1144,k,w,w,w,False,s
7285,x,g,n,p,False,v
1054,k,n,w,p,False,v
2910,f,n,w,w,True,c
1518,k,e,w,w,False,v
257,f,g,w,p,True,y
2909,f,y,n,p,False,y
6274,f,e,w,w,True,y
2371,x,g,w,w,False,a
7120,x,n,p,p,True,y
4264,x,e,w,p,False,v
2861,x,n,g,w,True,v
6148,k,e,w,w,False,v
3920,x,b,w,w,True,v
118,x,n,w,w,False,a
7840,x,e,w,w,False,v
5690,x,n,w,w,True,y
1583,x,g,g,p,True,v
7470,x,g,n,b,False,y
7947,f,y,p,n,False,y
4414,x,g,p,g,True,y
3288,k,n,p,p,False,v
1660,b,w,w,w,True,s
6115,f,n,w,w,False,a
2692,f,g,n,n,False,y
3241,x,p,w,w,False,s
3093,x,y,n,p,False,v
2930,k,n,p,w,False,v
2452,x,b,w,w,True,s
5245,x,g,p,p,False,v
1051,f,g,b,b,False,y
5072,x,n,w,p,True,v
2819,f,p,w,w,True,v
6825,x,n,w,w,True,s
3343,x,g,p,p,True,y
6200,x,w,w,w,True,s
6977,x,g,w,w,False,s
3236,x,y,w,w,True,s
3573,f,w,w,w,True,v
4439,x,g,w,w,True,y
1461,f,e,p,w,False,v
1813,x,n,w,w,False,s
2617,f,y,b,n,False,y
4132,x,e,p,w,True,y
4849,x,e,p,p,False,v
8052,f,e,g,g,True,v
2543,x,w,w,w,True,v
4323,f,e,w,p,False,v
1397,x,w,w,w,True,s
3213,x,g,w,w,False,s
4974,f,g,b,p,False,y
2652,x,g,w,w,False,v
6377,x,w,w,w,True,s
938,x,n,w,w,False,v
2083,x,n,w,w,True,v
4075,x,n,w,w,False,a
3359,f,w,w,w,False,a
1243,x,n,g,g,True,y
4788,f,g,p,n,False,y
